payment_id,shipment_id,delivery_id,payment_method,payment_amount,payment_date
698124,904844,34067,cash,607.86,2023-04-26
286973,174015,793566,credit card,269.6,2023-02-10
738651,245738,376460,credit card,211.33999999999997,2023-12-01
953440,518897,327790,paypal,146.62,2023-04-22
369739,810493,142074,paypal,239.96,2023-04-04
935910,3443,951807,paypal,149.99,2023-09-27
167572,637915,576309,credit card,815.53,2023-06-19
576946,158985,783981,paypal,107.16,2023-01-02
559628,115319,121433,paypal,195.24,2023-07-27
609703,573772,852595,credit card,255.67000000000002,2023-05-11
174997,638765,458448,credit card,1027.13,2023-12-20
243870,155643,383190,credit card,180.92,2023-03-31
27926,779853,521665,credit card,101.53,2023-09-21
354687,686399,420446,credit card,79.55,2023-10-28
29012,814797,831748,credit card,173.05,2023-12-19
585195,491625,357851,credit card,127.88999999999999,2023-09-28
63517,722711,86054,paypal,886.0,2023-03-14
884290,766154,405184,paypal,115.87,2023-04-03
700041,664286,286393,credit card,277.95,2023-09-19
490172,86213,662876,credit card,563.13,2023-10-12
985782,121168,364063,credit card,145.96,2023-07-14
252825,824492,353045,paypal,1048.25,2023-09-03
860537,265761,774255,credit card,235.95999999999998,2023-04-01
982238,119215,870700,credit card,746.85,2023-05-18
658773,578622,430104,credit card,776.7,2023-10-22
392446,629555,340450,cash,1037.79,2023-02-28
235174,667995,657477,credit card,235.52,2023-03-29
867225,86066,3779,cash,137.35,2023-08-04
457960,835822,672720,cash,196.95,2023-02-14
570922,561627,441546,paypal,81.74,2023-04-17
311613,931586,136486,credit card,184.20999999999998,2023-03-23
642659,628335,661182,paypal,82.58,2023-07-16
252883,345742,158038,paypal,389.97,2023-01-12
351139,333323,479820,cash,120.94,2023-12-06
931720,147758,768806,paypal,1028.06,2023-04-22
472680,808203,530972,paypal,272.36,2023-07-04
552004,665291,773495,credit card,862.0500000000001,2023-06-20
332212,442461,845093,paypal,105.79,2023-12-05
233456,792372,897154,cash,503.56,2023-03-01
421320,183915,150462,paypal,757.5899999999999,2023-06-03
816918,528100,208280,cash,124.85,2023-02-02
527829,260185,959218,credit card,62.44,2023-10-12
193687,239853,16956,credit card,91.36,2023-05-26
866586,208171,172882,credit card,759.3499999999999,2023-03-20
157177,448328,431682,credit card,707.1899999999999,2023-10-06
962969,680477,255523,cash,770.7199999999999,2023-02-20
212932,510546,131686,paypal,466.27,2023-10-31
76525,137114,412685,paypal,115.49000000000001,2023-06-25
189842,391136,966435,cash,226.72,2023-03-18
610397,252276,988346,credit card,187.67000000000002,2023-12-12
377527,761122,587591,credit card,173.01,2023-02-28
38000,26832,199931,credit card,402.11,2023-09-19
130325,452340,177665,paypal,179.89,2023-11-08
610921,958367,8714,credit card,166.10999999999999,2023-05-19
932744,97697,449513,cash,242.75,2023-08-19
301294,804515,234535,cash,200.70000000000002,2023-04-18
763734,113243,149204,paypal,207.3,2023-06-14
276918,878147,882118,cash,855.8000000000001,2023-06-09
746308,844071,63413,credit card,813.56,2023-01-18
836002,58021,73111,cash,118.10000000000001,2023-03-19
100718,932064,895064,paypal,98.81,2023-04-29
820548,142367,299091,credit card,191.51999999999998,2023-05-22
581390,267886,824368,cash,936.26,2023-03-09
178388,471062,882044,cash,70.37,2023-05-19
516415,915833,562839,paypal,134.64,2023-09-08
858449,939568,207744,paypal,626.43,2023-11-13
998699,868014,862238,cash,88.07,2023-02-13
358933,957228,494894,paypal,901.85,2023-12-20
122728,98182,594317,credit card,610.06,2023-04-28
787060,18269,346811,paypal,99.99000000000001,2023-02-19
860165,465117,649083,paypal,65.57,2023-04-12
705726,607761,448298,paypal,908.48,2023-06-12
616143,508917,100199,paypal,141.01999999999998,2023-12-05
564020,118009,720121,credit card,954.31,2023-11-28
199669,119137,223787,paypal,85.94,2023-05-31
519325,101219,358433,credit card,156.99,2023-07-31
363822,712781,339422,credit card,162.95,2023-07-28
655841,876426,661640,credit card,132.16,2023-02-23
622142,210230,90000,credit card,200.16,2023-12-19
622356,413111,815393,credit card,79.85,2023-02-12
422887,949336,462074,credit card,254.87,2023-04-20
96985,487290,971713,credit card,71.4,2023-04-11
240369,796282,921194,credit card,76.83,2023-11-11
24699,904202,138914,cash,271.43,2023-08-10
835299,216025,196694,paypal,488.31,2023-02-28
863658,941648,34612,cash,156.18,2023-04-11
989998,531625,260918,cash,130.89,2023-10-08
738514,685839,826398,credit card,74.21000000000001,2023-02-14
256167,563163,89009,credit card,138.16,2023-03-04
143848,244693,274308,credit card,58.84,2023-10-22
189975,874679,81125,credit card,689.51,2023-09-08
913352,452178,655583,paypal,103.87,2023-02-08
342398,862346,604403,paypal,81.49,2023-04-08
550148,27771,764297,paypal,227.02,2023-07-21
22293,260654,216849,paypal,94.69,2023-10-26
813827,801448,960361,cash,159.37,2023-01-13
188021,827358,97215,credit card,226.28,2023-02-04
875187,488083,635771,credit card,103.55000000000001,2023-03-24
183293,114340,92547,credit card,241.90999999999997,2023-04-15
368097,488408,655045,paypal,231.27,2023-07-10
831037,292800,667886,paypal,74.45,2023-06-09
406799,973546,773009,paypal,97.37,2023-10-22
990222,977202,516495,cash,209.86,2023-09-20
972843,375965,940863,cash,63.31999999999999,2023-11-25
367599,854420,85464,credit card,333.94,2023-08-05
152793,915132,225042,paypal,601.28,2023-01-22
293188,143586,12803,cash,584.53,2023-10-16
879395,379197,883805,paypal,130.91,2023-05-30
213645,613936,450023,paypal,237.85,2023-11-10
676738,672292,518565,credit card,686.9300000000001,2023-12-17
634960,335780,883547,paypal,150.29,2023-04-26
803675,743252,344429,credit card,177.5,2023-10-04
669972,103403,774120,cash,849.94,2023-10-16
400229,70541,640255,paypal,196.9,2023-11-20
14933,70758,49252,cash,183.3,2023-12-26
491,419283,274008,paypal,287.04,2023-09-04
930466,939888,183222,cash,728.9300000000001,2023-06-26
355092,339003,107839,credit card,677.78,2023-12-20
90544,608819,380760,cash,803.0699999999999,2023-11-25
702376,802489,381915,paypal,155.17000000000002,2023-12-07
170520,789620,87069,credit card,62.269999999999996,2023-12-01
472202,669808,503835,cash,429.27,2023-08-14
83252,636051,956114,cash,199.05,2023-07-03
59558,27360,483555,cash,790.34,2023-05-30
376322,797124,999777,paypal,101.56,2023-06-28
759806,416276,13271,cash,418.38,2023-05-23
478172,87396,225124,cash,710.42,2023-05-21
419325,94681,698111,cash,221.0,2023-08-24
913203,151045,316260,credit card,65.92,2023-11-21
218818,680239,164288,paypal,99.52,2023-04-05
546632,296691,72854,cash,124.17,2023-11-24
80452,500728,692101,cash,365.78,2023-02-26
194852,3120,301793,credit card,257.74,2023-07-19
617158,281006,265365,cash,917.52,2023-01-14
708915,876877,90185,paypal,493.55,2023-10-03
315574,224194,183939,cash,152.5,2023-07-14
989821,812593,795333,credit card,753.9000000000001,2023-10-08
889443,920519,592053,cash,155.87,2023-10-31
241875,762967,149847,cash,125.97,2023-12-15
37403,984657,559505,credit card,206.35999999999999,2023-11-21
819655,362439,850557,credit card,874.5400000000001,2023-01-24
845605,757569,114364,credit card,777.19,2023-08-14
367608,598455,510484,credit card,596.6700000000001,2023-02-05
366374,612381,889775,cash,1035.9299999999998,2023-03-20
483301,505009,413917,cash,102.11,2023-12-03
952040,598511,461524,cash,158.53,2023-05-28
812153,513457,182155,credit card,157.60999999999999,2023-09-05
174628,137514,594747,cash,775.98,2023-07-02
879741,226278,611705,cash,420.38,2023-04-21
631651,882269,677091,paypal,724.41,2023-04-10
815068,6047,948830,credit card,672.48,2023-12-26
248234,329343,180687,paypal,237.66,2023-02-17
33343,891324,971463,credit card,984.55,2023-07-13
358928,786170,67172,paypal,135.62,2023-05-19
934744,676574,628357,paypal,679.6099999999999,2023-01-11
855388,687604,752682,credit card,111.95,2023-12-10
312516,6044,278774,cash,130.35,2023-01-17
387921,724300,91787,cash,120.89999999999999,2023-04-30
813618,654342,185517,paypal,199.88,2023-08-06
831168,575344,338349,cash,781.5300000000001,2023-12-16
945815,974145,925334,credit card,204.79000000000002,2023-11-04
341548,509012,471005,cash,549.48,2023-02-04
305571,703528,930027,credit card,103.47999999999999,2023-03-26
131901,812854,514647,cash,165.19,2023-08-26
685895,817606,57680,credit card,131.54,2023-05-20
989277,151967,472447,paypal,84.21000000000001,2023-05-22
470138,248604,772580,paypal,84.76,2023-10-13
397183,108529,419205,credit card,174.38,2023-07-20
449673,170769,330762,paypal,768.94,2023-06-07
763079,86754,372965,credit card,662.3299999999999,2023-04-11
901169,357096,129283,paypal,1064.92,2023-08-05
664994,328449,689747,credit card,121.58000000000001,2023-12-10
785393,266372,562896,credit card,91.46000000000001,2023-11-04
713555,109374,854715,cash,100.97999999999999,2023-05-12
991702,283366,384241,paypal,199.36,2023-02-15
801182,659456,516053,cash,241.86,2023-08-04
508919,546093,962907,credit card,133.26,2023-04-21
417354,399719,711472,paypal,1021.2299999999999,2023-10-27
170841,729065,920028,credit card,109.71000000000001,2023-10-25
620921,711357,718117,paypal,225.73000000000002,2023-12-07
446657,283238,110307,cash,100.05,2023-09-11
730827,304973,444527,cash,241.13,2023-02-12
683707,260036,806683,paypal,161.35999999999999,2023-05-27
570613,648986,840256,cash,130.38,2023-03-05
697095,683072,117378,credit card,80.97,2023-06-02
398223,485379,983304,credit card,101.35,2023-09-07
795656,984350,23640,paypal,908.78,2023-03-18
74105,412002,282676,paypal,874.74,2023-03-10
431466,550,805091,credit card,68.78,2023-02-23
966171,695806,443411,credit card,120.08000000000001,2023-12-27
734934,953558,606568,credit card,226.57999999999998,2023-03-16
619818,270457,671261,paypal,745.08,2023-01-27
187729,317084,961035,credit card,224.93,2023-10-24
531633,412917,596910,paypal,117.57,2023-07-17
667410,365664,553899,cash,78.59,2023-11-14
423328,305170,27279,cash,755.52,2023-04-07
128334,121489,494768,paypal,72.74,2023-06-13
317690,271700,143203,paypal,675.9399999999999,2023-07-22
833322,539136,375454,cash,92.71,2023-03-15
787452,452772,437626,paypal,559.8,2023-06-19
329012,897287,229025,credit card,501.78999999999996,2023-05-22
551337,200877,574462,paypal,217.38,2023-01-04
747828,545177,216905,paypal,491.89,2023-12-18
843237,489062,891522,cash,186.91,2023-05-07
931608,518257,388921,cash,123.37,2023-01-11
841623,248921,619434,paypal,221.7,2023-02-21
51113,412327,317317,paypal,411.74,2023-07-05
450669,576958,717189,cash,256.83,2023-07-27
173087,513292,719145,credit card,142.70000000000002,2023-03-05
221734,549999,121691,paypal,213.91,2023-08-15
979652,387970,819012,credit card,848.98,2023-11-13
893705,388937,607412,paypal,973.0,2023-08-17
532835,769738,584002,paypal,571.4399999999999,2023-05-15
153268,794319,923332,credit card,118.69999999999999,2023-02-14
532023,115548,939798,credit card,124.43,2023-09-05
427748,360097,185436,cash,217.06,2023-09-21
852786,736216,17024,cash,220.54,2023-01-30
448581,593677,422936,credit card,836.65,2023-10-10
752852,655493,148695,paypal,383.51000000000005,2023-03-20
316246,449478,410674,cash,216.76000000000002,2023-02-15
427843,566718,888592,cash,176.67,2023-01-24
671731,117691,755999,paypal,236.03,2023-06-30
247263,742748,577466,credit card,104.27,2023-09-18
67821,66502,889731,cash,94.87,2023-01-27
765346,258070,219746,paypal,492.88,2023-02-25
632415,838302,413335,paypal,243.99,2023-12-07
289793,933494,395580,paypal,227.61,2023-11-07
373054,31097,736028,paypal,132.51,2023-03-17
611247,523408,110950,paypal,160.51,2023-06-17
949667,964015,317332,cash,950.5600000000001,2023-06-18
871830,880168,48589,paypal,78.84,2023-03-21
418318,823634,584627,cash,903.88,2023-09-19
193649,840242,316821,paypal,154.0,2023-10-04
316277,889250,141657,paypal,214.82,2023-03-09
894726,774787,437628,cash,126.88,2023-07-07
715399,604650,440316,credit card,124.64,2023-08-17
535499,153967,256403,cash,726.0,2023-12-08
922814,916870,932088,paypal,432.4,2023-10-06
937621,717334,198109,credit card,168.32999999999998,2023-02-03
871965,549233,706651,cash,171.2,2023-05-12
766273,620399,57705,cash,903.1500000000001,2023-06-07
427195,540640,32475,cash,424.06,2023-08-24
677814,963153,296053,cash,380.04999999999995,2023-09-28
244150,372899,856768,credit card,1021.72,2023-05-18
228106,589237,688643,credit card,774.5,2023-04-03
719662,228808,728667,credit card,75.83,2023-05-19
945306,982199,724245,paypal,106.28,2023-02-01
617811,678568,300530,credit card,232.3,2023-08-14
119745,275722,121876,paypal,65.67,2023-05-13
216424,869101,169176,paypal,376.71,2023-07-17
737715,172870,32243,cash,593.34,2023-06-27
12879,300397,388610,paypal,183.95,2023-02-05
526282,329962,195125,paypal,396.28999999999996,2023-06-26
618465,508803,798239,credit card,206.51,2023-04-01
83028,770654,105600,credit card,940.23,2023-09-25
927460,752237,562924,cash,105.08,2023-05-06
887895,309542,303563,credit card,247.29,2023-02-14
428318,437482,390992,cash,507.92,2023-02-19
336265,804850,355241,paypal,63.14,2023-03-17
280123,221599,909487,credit card,191.07,2023-08-11
961684,34247,847287,credit card,149.1,2023-04-29
586475,598479,177724,credit card,93.52,2023-06-08
971510,835901,906274,credit card,377.67,2023-07-31
383362,705175,592559,paypal,161.93,2023-08-21
366797,416092,59054,cash,678.39,2023-02-21
399952,469296,770963,credit card,179.34,2023-05-01
337779,78717,454699,paypal,916.12,2023-08-05
279564,110411,255753,credit card,1007.03,2023-03-29
43910,136682,387798,paypal,58.97,2023-04-30
820818,16567,301925,credit card,96.75999999999999,2023-02-14
722601,571188,859278,credit card,154.95,2023-09-16
210198,409495,569495,cash,112.78999999999999,2023-01-06
560266,846799,28510,paypal,161.7,2023-08-03
114263,940313,644543,cash,255.32999999999998,2023-08-20
823510,735331,851927,cash,210.68,2023-03-03
939129,425649,909894,paypal,1035.13,2023-03-26
440404,353715,73871,credit card,395.39,2023-10-02
381406,627851,706471,cash,602.04,2023-01-05
669254,181853,37840,cash,228.66,2023-10-11
203912,799008,420903,paypal,839.72,2023-11-23
842550,389387,901799,cash,89.89,2023-10-29
10801,265901,460265,cash,752.0699999999999,2023-01-14
39580,3369,696028,credit card,54.07,2023-07-10
840691,741296,146674,paypal,383.43,2023-03-19
770855,486203,227008,credit card,113.22999999999999,2023-05-14
986858,465221,20477,paypal,157.42000000000002,2023-06-22
593240,265996,478933,credit card,109.14,2023-12-08
604956,162977,460791,paypal,72.7,2023-10-08
247801,566990,642280,credit card,214.85,2023-10-30
345243,311352,82566,credit card,120.41,2023-11-28
132334,159434,259086,credit card,741.9599999999999,2023-11-17
702283,549866,393028,paypal,757.13,2023-12-14
927913,116409,164684,cash,503.81,2023-12-19
407300,778941,852107,cash,188.92000000000002,2023-05-04
370429,666176,898729,credit card,202.52,2023-06-24
268831,742468,893680,paypal,140.7,2023-05-27
600803,343592,566920,paypal,558.0699999999999,2023-12-06
195637,291927,793278,paypal,224.76,2023-01-10
53606,273349,493479,credit card,221.64999999999998,2023-07-05
285826,909247,6691,cash,859.34,2023-08-06
428842,241448,424852,cash,393.6,2023-01-11
250706,900328,209716,cash,221.32,2023-11-17
113921,73288,894386,paypal,162.71,2023-08-30
159223,444054,530874,cash,685.75,2023-02-12
210429,977782,15134,paypal,163.23,2023-07-20
701019,529625,12269,paypal,166.71999999999997,2023-01-26
484885,248797,789208,cash,100.0,2023-05-12
315777,171835,631975,cash,247.67000000000002,2023-04-01
355061,929024,30259,paypal,331.34000000000003,2023-09-16
151492,962299,804242,paypal,259.01,2023-12-08
470120,553747,487931,cash,317.11,2023-10-28
82283,912537,289288,credit card,64.4,2023-08-10
518192,935894,162274,paypal,354.02000000000004,2023-05-28
716917,512096,731767,paypal,113.68,2023-02-10
97406,492357,497795,credit card,770.46,2023-06-11
745147,202803,752750,credit card,149.69,2023-09-16
152604,73244,140840,paypal,448.68,2023-08-24
91642,717964,46371,cash,253.57,2023-09-25
550750,266163,252048,cash,246.45,2023-02-23
326298,922327,711803,cash,251.83999999999997,2023-09-07
350974,38287,305569,cash,198.45000000000002,2023-11-05
19435,235965,93719,cash,115.77,2023-11-14
237475,69148,116537,paypal,402.35,2023-01-04
415424,837184,194603,credit card,254.8,2023-11-13
116270,156262,470972,paypal,104.08,2023-07-09
34236,415322,205149,paypal,210.21,2023-08-18
587662,659252,809582,credit card,227.36,2023-11-30
673729,431210,133145,paypal,119.94,2023-05-16
178122,443877,554273,cash,78.89,2023-02-22
689575,848258,759123,cash,153.48,2023-03-25
255484,807285,494491,credit card,349.21,2023-08-25
867349,509892,860717,cash,209.70999999999998,2023-02-15
308656,293351,56200,cash,470.76,2023-07-05
49390,867477,766730,credit card,61.44,2023-04-01
818997,254594,907464,paypal,977.38,2023-05-06
924475,369801,663528,paypal,676.8800000000001,2023-01-15
295737,41840,241445,credit card,266.7,2023-08-21
21529,34782,445937,cash,501.25,2023-01-27
949929,964651,58775,cash,826.99,2023-07-19
238369,983411,45027,paypal,114.28,2023-06-25
847696,375248,46970,paypal,984.5200000000001,2023-05-22
244467,453646,258314,cash,126.37,2024-01-01
530855,709054,758771,paypal,130.68,2023-10-27
439317,31366,341714,credit card,475.15000000000003,2023-08-18
114563,62497,973491,credit card,66.72,2023-04-07
248600,647432,540319,credit card,72.28,2023-09-25
416829,399983,573555,paypal,163.26,2023-01-13
